,Code,year,VaccinePct
617,COL,2011,87.57924313
618,COL,2012,93.83
619,COL,2013,92.28294036
620,COL,2014,91.26123223
621,COL,2015,94.01749393
622,COL,2016,92.60939776
623,COM,2000,65.0
624,COM,2001,63.0
625,COM,2002,71.0
626,COM,2003,67.0
627,COM,2004,76.0
628,COM,2005,67.0
629,COM,2006,66.0
630,COM,2007,65.0
631,COM,2008,76.0
632,COM,2009,78.70415781
633,COM,2010,72.49
634,COM,2011,79.03
635,COM,2012,85.36327476
636,COM,2013,81.76692651
637,COM,2014,79.58375101
638,COM,2015,80.65520446
639,COM,2016,76.61826571
640,COG,2000,34.0
641,COG,2001,35.0
642,COG,2002,37.0
643,COG,2003,46.0
644,COG,2004,55.0
645,COG,2005,55.62
646,COG,2006,64.0
647,COG,2007,67.0
648,COG,2008,-1.0
649,COG,2009,76.0
650,COG,2010,77.99991248
651,COG,2011,88.40291646
652,COG,2012,78.09777261
653,COG,2013,77.55650087
654,COG,2014,80.0
655,COG,2015,76.11922746
656,COG,2016,67.0
657,CRI,2000,82.1
658,CRI,2001,85.064852
659,CRI,2002,94.0
660,CRI,2003,88.91825031
661,CRI,2004,87.0
662,CRI,2005,88.69
663,CRI,2006,90.0
664,CRI,2007,90.0
665,CRI,2008,89.0
666,CRI,2009,80.62511743
667,CRI,2010,85.0
668,CRI,2011,-1.0
669,CRI,2012,91.50055637
670,CRI,2013,91.33999065
671,CRI,2014,95.37733421
672,CRI,2015,93.0
673,CRI,2016,93.12673762
674,CIV,2000,62.0
675,CIV,2001,61.0
676,CIV,2002,56.0
677,CIV,2003,49.0
678,CIV,2004,49.0
679,CIV,2005,51.0
680,CIV,2006,73.0
681,CIV,2007,67.0
682,CIV,2008,63.0
683,CIV,2009,67.0
684,CIV,2010,70.0
685,CIV,2011,49.0
686,CIV,2012,85.0
687,CIV,2013,85.0
688,CIV,2014,72.08340257
689,CIV,2015,82.0
690,CIV,2016,91.69945373
691,HRV,2000,93.2
692,HRV,2001,93.55
693,HRV,2002,94.7
694,HRV,2003,94.6
695,HRV,2004,95.72
696,HRV,2005,95.5
697,HRV,2006,95.0
698,HRV,2007,96.0
699,HRV,2008,98.0
700,HRV,2009,95.0
701,HRV,2010,96.0
702,HRV,2011,95.8
703,HRV,2012,95.0
704,HRV,2013,93.8
705,HRV,2014,93.7
706,HRV,2015,92.81
707,HRV,2016,89.6
708,CUB,2000,93.9
709,CUB,2001,114.1
710,CUB,2002,93.0
711,CUB,2003,99.0
712,CUB,2004,-1.0
713,CUB,2005,98.27
714,CUB,2006,95.49628769
715,CUB,2007,102.0
716,CUB,2008,103.0
717,CUB,2009,101.3672114
718,CUB,2010,100.8187718
719,CUB,2011,103.0405141
720,CUB,2012,101.24061329999999
721,CUB,2013,102.6
722,CUB,2014,102.3
723,CUB,2015,100.76818829999999
724,CUB,2016,99.85111341
725,CYP,2000,-1.0
726,CYP,2001,-1.0
727,CYP,2002,-1.0
728,CYP,2003,-1.0
729,CYP,2004,-1.0
730,CYP,2005,-1.0
731,CYP,2006,-1.0
732,CYP,2007,-1.0
733,CYP,2008,-1.0
734,CYP,2009,-1.0
735,CYP,2010,-1.0
736,CYP,2011,-1.0
737,CYP,2012,-1.0
738,CYP,2013,-1.0
739,CYP,2014,-1.0
740,CYP,2015,-1.0
741,CYP,2016,-1.0
742,CZE,2000,-1.0
743,CZE,2001,-1.0
744,CZE,2002,-1.0
745,CZE,2003,99.1
746,CZE,2004,-1.0
747,CZE,2005,-1.0
748,CZE,2006,-1.0
749,CZE,2007,98.0
750,CZE,2008,97.0
751,CZE,2009,-1.0
752,CZE,2010,-1.0
753,CZE,2011,-1.0
754,CZE,2012,-1.0
755,CZE,2013,-1.0
756,CZE,2014,99.43
757,CZE,2015,-1.0
758,CZE,2016,97.51
759,DNK,2000,-1.0
760,DNK,2001,94.0
761,DNK,2002,102.4
762,DNK,2003,96.0
763,DNK,2004,96.0
764,DNK,2005,95.0
765,DNK,2006,90.0
766,DNK,2007,89.0
767,DNK,2008,-1.0
768,DNK,2009,84.0
769,DNK,2010,85.0
770,DNK,2011,87.0
771,DNK,2012,87.0
772,DNK,2013,86.0
773,DNK,2014,87.0
774,DNK,2015,88.0
775,DNK,2016,91.0
776,DJI,2000,49.0
777,DJI,2001,49.05
778,DJI,2002,62.07
779,DJI,2003,65.57
780,DJI,2004,60.0
781,DJI,2005,65.0
782,DJI,2006,67.0
783,DJI,2007,74.0
784,DJI,2008,73.0
785,DJI,2009,84.0
786,DJI,2010,85.0
787,DJI,2011,84.0
788,DJI,2012,83.0
789,DJI,2013,80.0
790,DJI,2014,78.0
791,DJI,2015,70.0
792,DJI,2016,75.0
793,DMA,2000,105.06
794,DMA,2001,99.7
795,DMA,2002,100.0
796,DMA,2003,95.67669173
797,DMA,2004,99.0
798,DMA,2005,-1.0
799,DMA,2006,102.0
800,DMA,2007,96.0
801,DMA,2008,100.0
802,DMA,2009,106.45491799999999
803,DMA,2010,100.52083329999999
804,DMA,2011,99.25373134
805,DMA,2012,98.77232143
806,DMA,2013,93.05856833
807,DMA,2014,93.5627081
808,DMA,2015,96.47887324
809,DMA,2016,95.79207921
810,DOM,2000,87.9
811,DOM,2002,91.6
812,DOM,2003,90.03
813,DOM,2004,61.0
814,DOM,2005,104.5
815,DOM,2006,102.0
816,DOM,2007,90.0
817,DOM,2008,95.0
818,DOM,2009,89.74042731
819,DOM,2010,87.27145064
820,DOM,2011,87.53992859
821,DOM,2012,87.69981548
822,DOM,2013,83.36162341
823,DOM,2014,87.37770584
824,DOM,2015,89.82904356
825,DOM,2016,85.16605851
826,PRK,2000,91.5
827,PRK,2001,91.5
828,PRK,2002,97.5
829,PRK,2003,95.3
