,Code,year,VaccinePct
0,AFG,2004,-1.0
1,AFG,2005,-1.0
2,AFG,2006,-1.0
3,AFG,2007,-1.0
4,AFG,2008,-1.0
5,AFG,2009,-1.0
6,AFG,2010,-1.0
7,AFG,2011,-1.0
8,AFG,2012,-1.0
9,AFG,2013,-1.0
10,AFG,2014,-1.0
11,AFG,2015,-1.0
12,AFG,2016,-1.0
13,ALB,2000,-1.0
14,ALB,2004,96.2
15,ALB,2005,97.2
16,ALB,2006,94.8
17,ALB,2007,97.2
18,ALB,2008,98.0
19,ALB,2009,97.0
20,ALB,2010,98.9
21,ALB,2011,98.9
22,ALB,2012,98.48476485
23,ALB,2013,98.7
24,ALB,2014,97.6
25,ALB,2015,97.0
26,ALB,2016,96.3
27,DZA,2004,-1.0
28,DZA,2005,-1.0
29,DZA,2006,-1.0
30,DZA,2007,-1.0
31,DZA,2008,-1.0
32,DZA,2009,-1.0
33,DZA,2010,-1.0
34,DZA,2011,-1.0
35,DZA,2012,-1.0
36,DZA,2013,-1.0
37,DZA,2014,-1.0
38,DZA,2015,-1.0
39,DZA,2016,-1.0
40,AND,2000,-1.0
41,AND,2004,97.5
42,AND,2005,-1.0
43,AND,2006,-1.0
44,AND,2007,-1.0
45,AND,2008,-1.0
46,AND,2009,-1.0
47,AND,2010,-1.0
48,AND,2011,-1.0
49,AND,2012,-1.0
50,AND,2013,-1.0
51,AND,2014,-1.0
52,AND,2015,-1.0
53,AND,2016,-1.0
54,AGO,2004,-1.0
55,AGO,2005,-1.0
56,AGO,2006,-1.0
57,AGO,2007,-1.0
58,AGO,2008,-1.0
59,AGO,2009,-1.0
60,AGO,2010,0.0
61,AGO,2011,-1.0
62,AGO,2012,-1.0
63,AGO,2013,0.0
64,AGO,2014,-1.0
65,AGO,2015,-1.0
66,AGO,2016,-1.0
67,ATG,2004,-1.0
68,ATG,2005,100.0
69,ATG,2008,105.49450549999999
70,ATG,2009,99.44367177
71,ATG,2010,98.24304539
72,ATG,2011,99.80732177
73,ATG,2012,100.16460909999999
74,ATG,2013,-1.0
75,ATG,2014,-1.0
76,ATG,2015,-1.0
77,ARG,2004,-1.0
78,ARG,2005,-1.0
79,ARG,2008,97.2237126
80,ARG,2009,101.65146419999999
81,ARG,2010,104.9
82,ARG,2011,95.42664275
83,ARG,2012,94.11122900000001
84,ARG,2013,93.58
85,ARG,2014,94.896
86,ARG,2015,88.73
87,ARG,2016,90.2296041
88,ARM,2000,-1.0
89,ARM,2004,91.5
90,ARM,2005,94.1
91,ARM,2006,91.9
92,ARM,2007,-1.0
93,ARM,2008,94.0
94,ARM,2009,96.0
95,ARM,2010,97.0
96,ARM,2011,97.0
97,ARM,2012,-1.0
98,ARM,2013,97.18
99,ARM,2014,97.0
100,ARM,2015,97.0
101,ARM,2016,97.0
102,AUS,2004,93.6
103,AUS,2005,93.7
104,AUS,2007,-1.0
105,AUS,2008,-1.0
106,AUS,2009,93.70308153
107,AUS,2010,93.94
108,AUS,2011,94.0
109,AUS,2012,94.42
110,AUS,2013,93.72
111,AUS,2014,94.4
112,AUS,2015,94.7
113,AUS,2016,-1.0
114,AUT,2004,73.5
115,AUT,2005,75.0
116,AUT,2006,80.0
117,AUT,2007,79.0
118,AUT,2008,83.0
119,AUT,2009,76.0
120,AUT,2010,-1.0
121,AUT,2011,-1.0
122,AUT,2012,-1.0
123,AUT,2014,-1.0
124,AUT,2015,-1.0
125,AUT,2016,-1.0
126,AZE,2000,-1.0
127,AZE,2004,98.4
128,AZE,2005,-1.0
129,AZE,2006,95.8
130,AZE,2007,-1.0
131,AZE,2008,-1.0
132,AZE,2009,-1.0
133,AZE,2010,97.9
134,AZE,2011,-1.0
135,AZE,2012,-1.0
136,AZE,2013,98.1
137,AZE,2014,98.1
138,AZE,2015,98.1
139,AZE,2016,97.5
140,BHS,2004,-1.0
141,BHS,2005,82.2
142,BHS,2008,90.20087336
143,BHS,2009,97.50378215
144,BHS,2010,93.55141944
145,BHS,2011,90.38388445
146,BHS,2012,91.19718309999999
147,BHS,2013,91.49789453
148,BHS,2014,92.0
149,BHS,2015,93.51081531
150,BHS,2016,88.59741908
151,BHR,2004,97.2
152,BHR,2005,100.0
153,BHR,2006,98.0
154,BHR,2007,100.0
155,BHR,2008,100.0
156,BHR,2009,100.0
157,BHR,2010,100.0
158,BHR,2011,100.0
159,BHR,2012,99.89
160,BHR,2013,100.0
161,BHR,2014,99.76
162,BHR,2015,100.0
163,BHR,2016,100.0
164,BGD,2004,-1.0
165,BGD,2005,-1.0
166,BGD,2006,-1.0
167,BGD,2007,-1.0
168,BGD,2008,-1.0
169,BGD,2009,-1.0
170,BGD,2010,-1.0
171,BGD,2011,-1.0
172,BGD,2012,17.0
173,BGD,2013,108.2793979
174,BGD,2014,108.54951319999999
175,BGD,2015,120.1917138
176,BGD,2016,117.8372848
177,BRB,2004,-1.0
178,BRB,2005,-1.0
179,BRB,2008,93.73084425
180,BRB,2009,93.73084425
181,BRB,2010,84.51668092
182,BRB,2011,93.01684533
183,BRB,2012,89.49
184,BRB,2013,86.95786865
185,BRB,2014,94.59459459
186,BRB,2015,96.22183709
187,BRB,2016,91.95443218
188,BLR,2004,98.6
189,BLR,2005,98.7
190,BLR,2006,96.6
191,BLR,2007,99.9
192,BLR,2008,98.7
193,BLR,2009,99.0
194,BLR,2010,98.6
195,BLR,2011,98.8
196,BLR,2012,97.9
197,BLR,2013,99.0
198,BLR,2014,99.0
199,BLR,2015,99.0
200,BLR,2016,98.2
201,BEL,2000,-1.0
202,BEL,2004,-1.0
203,BEL,2005,-1.0
204,BEL,2006,-1.0
205,BEL,2007,-1.0
206,BEL,2008,-1.0
207,BEL,2009,-1.0
208,BEL,2010,-1.0
209,BEL,2011,-1.0
210,BEL,2012,-1.0
211,BEL,2013,-1.0
212,BEL,2014,-1.0
213,BEL,2015,-1.0
214,BEL,2016,-1.0
215,BLZ,2004,-1.0
216,BLZ,2005,95.13
217,BLZ,2008,95.74017727
218,BLZ,2009,96.94870087
219,BLZ,2010,97.55837225
220,BLZ,2011,98.06830907
221,BLZ,2012,96.94761446
222,BLZ,2013,99.04449515
223,BLZ,2014,95.3594306
224,BLZ,2015,96.40887884
225,BLZ,2016,95.01799856
226,BEN,2004,-1.0
227,BEN,2005,-1.0
228,BEN,2006,-1.0
229,BEN,2007,-1.0
230,BEN,2008,-1.0
231,BEN,2009,-1.0
232,BEN,2010,-1.0
233,BEN,2011,-1.0
234,BEN,2012,-1.0
235,BEN,2013,0.0
236,BEN,2014,-1.0
237,BEN,2015,-1.0
238,BEN,2016,-1.0
239,BTN,2004,-1.0
240,BTN,2005,-1.0
241,BTN,2006,-1.0
242,BTN,2007,-1.0
243,BTN,2008,100.3608247
244,BTN,2009,95.0
245,BTN,2010,-1.0
246,BTN,2011,93.0
247,BTN,2012,95.0
248,BTN,2013,-1.0
249,BTN,2014,96.0
250,BTN,2015,-1.0
251,BTN,2016,98.0
252,BOL,2004,90.2
253,BOL,2005,88.92
254,BOL,2008,86.10219112
255,BOL,2009,86.20786086
256,BOL,2010,79.44045076
257,BOL,2011,83.78897359
258,BOL,2012,84.43691825
259,BOL,2013,82.66542509
260,BOL,2014,86.08285079
261,BOL,2015,94.91628451
262,BOL,2016,93.51545946
263,BIH,2000,-1.0
264,BIH,2004,88.0
265,BIH,2005,89.0
266,BIH,2006,81.0
267,BIH,2007,96.0
268,BIH,2008,-1.0
269,BIH,2009,-1.0
270,BIH,2010,-1.0
271,BIH,2011,-1.0
272,BIH,2012,0.0
273,BIH,2014,89.1
274,BIH,2015,83.6
275,BIH,2016,67.0
276,BWA,2004,-1.0
277,BWA,2005,-1.0
278,BWA,2006,-1.0
279,BWA,2007,-1.0
280,BWA,2008,-1.0
281,BWA,2009,-1.0
282,BWA,2010,-1.0
283,BWA,2011,-1.0
284,BWA,2012,-1.0
285,BWA,2013,-1.0
286,BWA,2014,-1.0
287,BWA,2015,-1.0
288,BWA,2016,36.0
289,BRA,2003,119.0
290,BRA,2004,111.0
291,BRA,2005,107.0
292,BRA,2006,105.0
293,BRA,2008,100.0
294,BRA,2009,104.0
295,BRA,2010,100.0
296,BRA,2011,102.0
297,BRA,2012,99.0
298,BRA,2013,107.0
299,BRA,2014,112.0
300,BRA,2015,96.07
301,BRA,2016,83.46988959
302,BRN,2004,101.1
303,BRN,2005,97.4
304,BRN,2008,-1.0
305,BRN,2009,100.47
306,BRN,2010,94.4
307,BRN,2011,91.0
308,BRN,2012,99.0
309,BRN,2014,97.0
310,BRN,2015,96.0
311,BRN,2016,98.0
312,BGR,2000,-1.0
313,BGR,2004,92.6
314,BGR,2005,-1.0
315,BGR,2006,95.7
316,BGR,2007,96.0
317,BGR,2008,95.9
318,BGR,2009,96.1
319,BGR,2010,96.5
320,BGR,2011,94.5
321,BGR,2012,93.7
322,BGR,2013,95.1
323,BGR,2014,93.2
324,BGR,2015,91.5
325,BGR,2016,92.1
326,BFA,2004,-1.0
327,BFA,2005,-1.0
328,BFA,2006,-1.0
329,BFA,2007,-1.0
330,BFA,2008,-1.0
331,BFA,2009,-1.0
332,BFA,2010,-1.0
333,BFA,2011,-1.0
334,BFA,2012,0.0
335,BFA,2013,0.0
336,BFA,2014,-1.0
337,BFA,2015,101.72
338,BFA,2016,99.96601379
339,BDI,2004,-1.0
340,BDI,2005,-1.0
341,BDI,2006,-1.0
342,BDI,2007,-1.0
343,BDI,2008,-1.0
344,BDI,2009,-1.0
345,BDI,2010,-1.0
346,BDI,2011,-1.0
347,BDI,2012,-1.0
348,BDI,2013,-1.0
349,BDI,2014,-1.0
350,BDI,2015,-1.0
351,BDI,2016,-1.0
352,CPV,2004,-1.0
353,CPV,2005,-1.0
354,CPV,2006,-1.0
355,CPV,2007,-1.0
356,CPV,2008,-1.0
357,CPV,2009,-1.0
358,CPV,2010,-1.0
359,CPV,2011,103.93
360,CPV,2012,-1.0
361,CPV,2013,88.86848971
362,CPV,2014,79.40522807
363,CPV,2015,95.01999619
364,CPV,2016,-1.0
365,KHM,2004,-1.0
366,KHM,2005,-1.0
367,KHM,2006,-1.0
368,KHM,2007,-1.0
369,KHM,2008,-1.0
370,KHM,2009,-1.0
371,KHM,2010,-1.0
372,KHM,2011,-1.0
373,KHM,2012,-1.0
374,KHM,2013,-1.0
375,KHM,2014,-1.0
376,KHM,2015,95.0
377,KHM,2016,-1.0
378,CMR,2004,-1.0
379,CMR,2005,-1.0
380,CMR,2006,-1.0
381,CMR,2007,-1.0
382,CMR,2008,-1.0
383,CMR,2009,-1.0
384,CMR,2010,-1.0
385,CMR,2011,-1.0
386,CMR,2012,-1.0
387,CMR,2013,-1.0
388,CMR,2014,-1.0
389,CMR,2015,-1.0
390,CMR,2016,-1.0
391,CAN,2004,-1.0
392,CAN,2005,-1.0
393,CAN,2008,-1.0
394,CAN,2009,-1.0
395,CAN,2010,-1.0
396,CAN,2011,-1.0
397,CAN,2012,-1.0
398,CAN,2013,-1.0
399,CAN,2014,-1.0
400,CAN,2015,-1.0
401,CAN,2016,-1.0
402,CAF,2004,-1.0
403,CAF,2005,-1.0
404,CAF,2006,-1.0
405,CAF,2007,-1.0
406,CAF,2008,-1.0
407,CAF,2009,-1.0
408,CAF,2010,-1.0
409,CAF,2011,-1.0
410,CAF,2012,-1.0
411,CAF,2013,-1.0
412,CAF,2014,-1.0
413,CAF,2015,-1.0
414,CAF,2016,-1.0
415,TCD,2004,-1.0
416,TCD,2005,-1.0
417,TCD,2006,-1.0
418,TCD,2007,-1.0
419,TCD,2008,-1.0
420,TCD,2009,-1.0
421,TCD,2010,-1.0
422,TCD,2011,-1.0
423,TCD,2012,-1.0
424,TCD,2013,-1.0
425,TCD,2014,-1.0
426,TCD,2015,-1.0
427,TCD,2016,-1.0
428,CHL,2004,-1.0
429,CHL,2005,89.75
430,CHL,2008,95.92557929
431,CHL,2009,92.73707126
432,CHL,2010,92.75754472
433,CHL,2011,90.804
434,CHL,2012,89.92881005
435,CHL,2013,89.54630877
436,CHL,2014,96.72
437,CHL,2015,96.4
438,CHL,2016,92.75268657
439,CHN,2004,-1.0
440,CHN,2005,-1.0
441,CHN,2006,-1.0
442,CHN,2007,-1.0
443,CHN,2008,-1.0
444,CHN,2009,-1.0
445,CHN,2010,96.17780578
446,CHN,2011,98.82
447,CHN,2012,99.0
448,CHN,2013,96.2968407
449,CHN,2014,99.0
450,CHN,2015,98.89
451,CHN,2016,99.94
452,COL,2004,-1.0
453,COL,2005,89.11
454,COL,2008,92.3228542
455,COL,2009,95.17245166
456,COL,2010,88.49353752
457,COL,2011,87.57924313
458,COL,2012,93.47501285
459,COL,2013,92.28294036
460,COL,2014,91.26123223
461,COL,2015,94.01749393
462,COL,2016,92.60939776
463,COM,2004,-1.0
464,COM,2005,-1.0
465,COM,2006,-1.0
466,COM,2007,-1.0
467,COM,2008,-1.0
468,COM,2009,-1.0
469,COM,2010,-1.0
470,COM,2011,-1.0
471,COM,2012,-1.0
472,COM,2013,-1.0
473,COM,2014,-1.0
474,COM,2015,-1.0
475,COM,2016,-1.0
476,COG,2004,-1.0
477,COG,2005,-1.0
478,COG,2006,-1.0
479,COG,2007,-1.0
480,COG,2008,-1.0
481,COG,2009,-1.0
482,COG,2010,-1.0
483,COG,2011,-1.0
484,COG,2012,-1.0
485,COG,2013,-1.0
486,COG,2014,-1.0
487,COG,2015,-1.0
488,COG,2016,-1.0
489,CRI,2004,-1.0
490,CRI,2005,88.69
491,CRI,2008,88.96269801
492,CRI,2009,80.62511743
493,CRI,2010,82.75310345
494,CRI,2011,-1.0
495,CRI,2012,91.50055637
496,CRI,2013,91.33999065
497,CRI,2014,95.37733421
498,CRI,2015,93.0
499,CRI,2016,93.12673762
500,CIV,2004,-1.0
501,CIV,2005,-1.0
502,CIV,2006,-1.0
503,CIV,2007,-1.0
504,CIV,2008,-1.0
505,CIV,2009,-1.0
506,CIV,2010,-1.0
507,CIV,2011,-1.0
508,CIV,2012,-1.0
509,CIV,2013,-1.0
510,CIV,2014,0.0
511,CIV,2015,-1.0
512,CIV,2016,0.0
513,HRV,2000,-1.0
514,HRV,2004,95.72
515,HRV,2005,95.5
516,HRV,2006,95.4
517,HRV,2007,96.1
518,HRV,2008,95.54
519,HRV,2009,-1.0
520,HRV,2010,96.0
521,HRV,2011,95.8
522,HRV,2012,94.81
523,HRV,2013,93.9
524,HRV,2014,93.7
525,HRV,2015,92.81
526,HRV,2016,89.6
527,CUB,2004,-1.0
528,CUB,2005,98.27
529,CUB,2008,103.303314
530,CUB,2009,101.3672114
531,CUB,2010,100.8187718
532,CUB,2011,103.0405141
533,CUB,2012,101.24061329999999
534,CUB,2013,102.64827149999999
535,CUB,2014,102.299599
536,CUB,2015,100.76818829999999
537,CUB,2016,99.85111341
538,CYP,2004,-1.0
539,CYP,2005,-1.0
540,CYP,2006,-1.0
541,CYP,2007,-1.0
542,CYP,2008,-1.0
543,CYP,2009,-1.0
544,CYP,2010,-1.0
545,CYP,2011,-1.0
546,CYP,2012,-1.0
547,CYP,2013,-1.0
548,CYP,2014,-1.0
549,CYP,2015,-1.0
550,CYP,2016,-1.0
551,CZE,2000,-1.0
552,CZE,2004,96.9
553,CZE,2005,96.7
554,CZE,2006,-1.0
555,CZE,2007,-1.0
556,CZE,2008,-1.0
557,CZE,2009,-1.0
558,CZE,2010,98.26
559,CZE,2011,98.02
560,CZE,2012,98.33
561,CZE,2013,98.51
562,CZE,2014,99.43
563,CZE,2015,98.51
564,CZE,2016,97.51
565,DNK,2000,-1.0
566,DNK,2004,96.0
567,DNK,2005,95.0
568,DNK,2006,100.0
569,DNK,2007,89.0
570,DNK,2008,-1.0
571,DNK,2009,84.0
572,DNK,2010,85.0
573,DNK,2011,87.0
574,DNK,2012,87.0
575,DNK,2013,86.0
576,DNK,2014,87.0
577,DNK,2015,88.0
578,DNK,2016,91.0
579,DJI,2004,-1.0
580,DJI,2005,-1.0
581,DJI,2006,-1.0
582,DJI,2007,-1.0
583,DJI,2008,-1.0
584,DJI,2009,-1.0
585,DJI,2010,-1.0
586,DJI,2011,-1.0
587,DJI,2012,-1.0
588,DJI,2013,-1.0
589,DJI,2014,-1.0
590,DJI,2015,-1.0
591,DJI,2016,-1.0
592,DMA,2004,-1.0
593,DMA,2005,-1.0
594,DMA,2008,100.1028807
595,DMA,2009,106.45491799999999
596,DMA,2010,100.52083329999999
597,DMA,2011,99.25373134
598,DMA,2012,98.77232143
599,DMA,2013,93.05856833
600,DMA,2014,99.89
601,DMA,2015,96.47887324
602,DMA,2016,95.79207921
603,DOM,2004,-1.0
604,DOM,2005,104.5
605,DOM,2008,94.45780588
606,DOM,2009,89.74042731
607,DOM,2010,87.27145064
608,DOM,2011,87.53992859
609,DOM,2012,87.69981548
610,DOM,2013,83.36162341
611,DOM,2014,87.37770584
612,DOM,2015,89.83
613,DOM,2016,-1.0
614,PRK,2004,-1.0
615,PRK,2005,-1.0
616,PRK,2006,-1.0
617,PRK,2007,-1.0
618,PRK,2008,-1.0
619,PRK,2009,-1.0
